4575.63, 804.66, 40.69
700.96, 3982.64, 54.00
3522.45, 770.26, 43.21
2803.39, 988.93, 55.93
3450.53, 786.11, 42.35
1190.18, 2314.28, 44.19
1167.44, 2320.64, 63.34
2207.09, 1352.68, 35.99
807.20, 3281.74, 48.75
860.04, 3344.03, 62.67
4292.46, 718.88, 34.62
2857.37, 979.07, 35.76
3938.64, 733.61, 19.04
2290.87, 1340.11, 33.44
1290.17, 1976.66, 40.69
1106.34, 2476.16, 58.32
3587.03, 763.11, 48.21
753.89, 3794.14, 79.49
3291.44, 768.55, 27.10
2376.44, 1143.81, 30.09
749.38, 3824.00, 59.10
2428.50, 1017.47, 41.57
2365.90, 1147.85, 39.64
2388.33, 1159.86, 33.36
956.01, 2995.37, 61.87
4160.65, 828.78, 21.50
2464.43, 937.84, 31.41
959.20, 4322.44, 77.61
1669.12, 1475.12, 34.35
966.41, 4257.47, 52.57
3031.14, 823.35, 51.68
898.64, 3579.94, 77.93
1640.49, 1513.68, 34.33
1076.34, 2536.23, 47.99
4380.20, 685.88, 36.04
716.75, 3832.40, 52.74
3899.36, 711.53, 33.02
1674.69, 1453.82, 35.16
2707.37, 995.27, 52.57
2777.84, 981.39, 30.08
901.17, 4434.65, 63.06
3221.70, 749.29, 35.87
2837.00, 963.27, 48.97
4021.82, 832.14, 37.70
1628.83, 1564.18, 40.14
1764.89, 1376.51, 55.50
4432.91, 694.38, 35.77
3923.37, 717.01, 23.24
863.94, 3666.79, 75.53
1138.03, 2440.32, 68.93
2700.82, 977.34, 28.69
3090.29, 780.41, 51.90
1085.84, 2769.93, 44.47
920.05, 4356.82, 79.28
786.33, 3727.85, 65.29
3526.56, 770.55, 27.63
835.86, 4083.12, 76.52
854.48, 3120.22, 45.72
4274.95, 757.14, 40.08
857.86, 3367.16, 47.02
4554.59, 801.17, 31.98
1336.30, 1967.51, 65.97
3773.50, 668.65, 49.69
3185.29, 772.56, 28.74
1104.04, 2792.51, 68.35
3631.58, 721.04, 28.15
1603.94, 1608.19, 35.57
681.54, 3941.83, 57.30
2554.35, 950.46, 31.22
3584.50, 752.45, 23.51
2392.84, 1140.62, 33.77
3157.47, 748.82, 43.02
3876.66, 693.77, 41.67
1090.36, 2531.88, 41.46
1167.37, 2344.19, 45.97
693.57, 3965.48, 52.51
1377.91, 1960.08, 53.37
715.82, 3823.55, 60.55
2410.77, 1071.19, 50.70
803.44, 3724.50, 78.63
2363.09, 1161.45, 49.27
1160.17, 2409.54, 40.66
4198.51, 821.21, 26.04
845.55, 3670.03, 49.26
2896.82, 945.29, 30.06
1080.02, 2563.87, 71.63
2855.24, 978.51, 33.14
908.52, 4390.55, 82.84
2806.09, 1001.05, 39.35
3533.16, 780.89, 22.61
960.06, 3020.45, 56.04
2123.87, 1380.57, 49.52
791.18, 4050.44, 78.20
3445.35, 805.65, 51.28
2396.24, 1145.47, 44.70
856.36, 3093.39, 69.36
4279.30, 745.35, 43.85
2293.40, 1343.77, 54.93
931.50, 3029.29, 70.31
2812.72, 975.77, 53.12
1464.95, 1900.66, 51.44
1166.56, 2166.72, 39.64
930.25, 4169.53, 68.25
782.97, 3762.45, 49.86
3910.55, 720.48, 31.76
1091.14, 2571.98, 65.00
3391.47, 814.15, 41.30
834.24, 4081.82, 76.69
844.96, 3373.21, 53.00
1917.37, 1368.89, 53.72
3791.74, 651.92, 30.80
2091.97, 1378.96, 49.17
1655.20, 1470.77, 38.61
957.03, 4333.42, 74.46
1825.75, 1365.57, 62.43
3864.96, 689.90, 38.58
939.16, 4345.69, 53.15
1986.35, 1360.72, 32.62
3068.05, 790.82, 28.28
1871.34, 1357.03, 62.54
1480.59, 1890.12, 55.94
723.30, 4007.64, 71.48
2780.84, 996.93, 55.15
3711.09, 685.81, 22.97
922.41, 4353.00, 79.56
3641.13, 728.27, 22.71
1568.65, 1671.35, 62.54
947.53, 4203.04, 63.80
3137.96, 759.52, 26.48
4474.19, 734.43, 19.40
1879.93, 1354.39, 32.94
3166.39, 754.39, 26.09
2677.07, 990.37, 48.65
1194.78, 2065.11, 59.04
1133.36, 2445.89, 43.31
883.29, 3388.28, 58.02
2837.34, 989.62, 36.78
2796.86, 982.87, 27.76
2544.85, 931.25, 30.35
1164.82, 2107.68, 38.93
692.82, 3978.57, 60.68
1190.28, 2307.08, 44.57
873.34, 4093.69, 54.83
1106.18, 2788.83, 65.54
830.49, 3279.79, 64.81
2507.04, 921.01, 45.47
4265.59, 759.13, 21.18
1113.98, 2520.49, 59.40
1249.21, 1997.58, 65.21
690.69, 3963.03, 77.31
1580.36, 1710.10, 52.85
897.41, 3535.42, 58.77
895.43, 3076.79, 46.26
1187.49, 2301.63, 42.47
3578.03, 749.67, 45.69
951.57, 3006.40, 68.96
1273.34, 1997.24, 40.52
2530.32, 924.38, 50.70
1094.06, 2508.76, 68.67
2194.89, 1378.70, 39.89
1190.13, 2367.97, 60.92
4006.17, 804.32, 44.30
1541.43, 1748.43, 63.20
3814.11, 662.28, 49.59
1167.41, 2139.80, 40.13
2374.13, 1106.73, 47.97
1104.24, 2735.55, 60.30
2283.33, 1325.52, 46.34
2687.25, 991.51, 51.19
1592.98, 1671.38, 54.34
4070.10, 860.59, 22.89
2098.10, 1378.55, 51.99
890.20, 4124.95, 70.61
950.69, 4291.52, 81.13
1075.94, 2735.96, 50.84
2239.26, 1360.15, 31.43
3920.18, 708.80, 44.40
4259.81, 763.80, 42.83
2443.24, 986.72, 45.85
1033.64, 2921.27, 72.01
2811.17, 993.28, 29.45
789.58, 4056.39, 57.73
3854.42, 666.17, 47.87
1976.55, 1349.15, 34.02
2818.85, 989.99, 28.98
928.54, 3043.09, 50.32
890.61, 3444.56, 76.80
2379.60, 1207.14, 35.76
4092.79, 862.90, 46.41
852.11, 4081.39, 54.05
1615.93, 1552.35, 35.42
2924.77, 901.00, 42.62
1195.35, 2027.25, 51.80
4231.18, 779.94, 20.79
1074.64, 2563.26, 42.70
4211.70, 784.76, 26.64
723.43, 3973.83, 59.80
1938.92, 1351.10, 32.90
3397.75, 785.89, 33.43
1369.59, 1937.88, 43.36
1167.20, 2355.59, 65.62
1010.04, 2943.21, 69.91
4292.47, 734.50, 44.26
1070.21, 2892.14, 44.69
826.59, 3715.36, 51.75
1334.78, 1957.95, 65.02
2483.63, 944.85, 29.99
951.33, 4304.90, 52.91
898.43, 3584.88, 48.24
837.77, 3158.80, 71.24
2963.61, 895.94, 39.04
2911.87, 933.83, 30.50
1178.02, 2166.02, 52.99
4187.71, 810.69, 21.68
4501.14, 747.28, 18.55
901.57, 4431.01, 77.02
4497.04, 725.92, 29.58
1481.60, 1847.56, 59.26
4543.92, 762.01, 31.79
1075.53, 2657.74, 71.91
3015.44, 840.88, 28.86
1355.41, 1942.68, 45.37
